frame,time_s,side,shoulder_elev,elbow_flex
4541,151.3667,right,-10.62,130.0
4542,151.4,right,-10.47,129.07
4543,151.4333,right,-10.12,130.04
4544,151.4667,right,-9.19,128.79
4545,151.5,right,-9.06,127.67
4546,151.5333,right,-9.31,127.94
4547,151.5667,right,-8.95,129.32
4548,151.6,right,-8.97,129.38
4549,151.6333,right,-9.41,129.71
4550,151.6667,right,-9.83,130.18
4551,151.7,right,-10.7,130.09
4552,151.7333,right,-9.47,129.58
4553,151.7667,right,-9.58,127.95
4554,151.8,right,-9.98,126.95
4555,151.8333,right,-10.22,126.7
4556,151.8667,right,-10.26,126.04
4557,151.9,right,-10.58,126.42
4558,151.9333,right,-10.61,125.65
4559,151.9667,right,-11.09,125.58
4560,152.0,right,-9.76,126.38
4561,152.0333,right,-11.87,124.64
4562,152.0667,right,-12.58,126.0
4563,152.1,right,-12.68,124.33
4564,152.1333,right,-11.88,124.9
4565,152.1667,right,-11.57,125.48
4566,152.2,right,-11.86,126.53
4567,152.2333,right,-12.03,126.04
4568,152.2667,right,-11.62,125.24
4569,152.3,right,-11.19,125.32
4570,152.3333,right,-12.04,123.43
4571,152.3667,right,-12.88,122.19
4572,152.4,right,-13.25,121.42
4573,152.4333,right,-13.06,121.64
4574,152.4667,right,-13.49,122.55
4575,152.5,right,-13.63,123.2
4576,152.5333,right,-14.34,125.69
4577,152.5667,right,-13.88,129.61
4578,152.6,right,-11.23,135.9
4579,152.6333,right,-10.99,133.78
4580,152.6667,right,-12.93,130.77
4581,152.7,right,-26.8,129.38
4582,152.7333,right,-32.73,130.23
4583,152.7667,right,-46.77,131.4
4584,152.8,right,-51.59,135.32
4585,152.8333,right,-61.38,138.08
4586,152.8667,right,-62.86,143.04
4587,152.9,right,-66.16,142.77
4588,152.9333,right,-65.22,146.77
